"","FSC.A","FSC.H","FSC.W","BSC.A","BSC.H","BSC.W","DAPI","H2Db","HLA","Well","Annot","CB"
"880",408147.2,111793.9,390,141449.7,41109.6,390,474.8294,63261.78,463.0379,NA,"not_sorted",NA
"881",478780.1,115953.6,446,136087.7,34647.2,446,231.8182,3252.002,31.4589,NA,"not_sorted",NA
"882",368774.3,131591,332,59580,18690.56,332,96.81248,76310.41,246.9344,NA,"not_sorted",NA
"883",269261.5,101075.5,290,38506.24,14423.36,290,-35.68522,1178.867,6.676332,NA,"not_sorted",NA
"884",348965.9,116867.5,337,102517,33988.64,337,155.6186,85846.22,1063.389,NA,"not_sorted",NA
"885",287318.5,103539.5,303,38331.78,12875.52,303,45.48296,42940.22,45.20768,NA,"not_sorted",NA
"886",452560.7,122890.9,399,163380.7,51354.24,399,317.8571,38985.95,2345.358,NA,"not_sorted",NA
"887",276058.3,96989.76,299,57529.91,19192.32,299,15.24239,71362.8,-302.6797,NA,"not_sorted",NA
"888",206209.3,80460.8,251,31991.64,12668.32,251,45.09159,2091.822,-19.43638,NA,"not_sorted",NA
"889",263463.3,89118.4,298,74642.35,23558.08,298,196.7255,1232.157,3.33196,NA,"not_sorted",NA
"890",372030.8,105891.5,369,134099.2,35610.4,369,996.1702,51946.89,-289.5114,NA,"not_sorted",NA
"891",671625.6,163253.4,474,184681.7,43946.56,474,277.3688,63696.84,408.9217,NA,"not_sorted",NA
"892",457281.7,114042.9,415,116041.8,32063.36,415,225.4057,34453.73,57.38864,NA,"not_sorted",NA
"893",381106.8,96306.56,395,178381.3,49632.8,395,74.37405,30132.85,-395.6962,NA,"not_sorted",NA
"894",233512.3,77963.2,282,47455.01,16689.12,282,60.45161,4729.923,-47.80444,NA,"not_sorted",NA
"895",366069.5,118758.1,346,57617.11,18194.4,346,133.0187,70577.7,535.089,NA,"not_sorted",NA
"896",338498.1,83991.04,378,111185.9,28875.84,378,96.06749,37599.23,53.54528,NA,"not_sorted",NA
"897",370844.2,114322.9,360,130880,40731.04,360,63.17239,18944.08,-413.1268,NA,"not_sorted",NA
"898",314369.7,105470.4,323,69286.57,22702.4,323,119.5295,99000.65,124.4814,NA,"not_sorted",NA
"899",458476.3,114081,422,186245,46025.28,422,-14.97468,94537.19,-421.3983,NA,"not_sorted",NA
"900",503937.3,146012.2,402,112352.9,31805.76,402,112.992,307.0233,81.4257,NA,"not_sorted",NA
"901",388184.3,114540.2,372,145556.1,42900.48,372,101.1636,12989.08,-154.037,NA,"not_sorted",NA
"902",265822.5,86873.92,302,54173.07,17550.4,302,44.86103,25032.23,-194.0908,NA,"not_sorted",NA
"903",427408,133824.3,370,76714.16,23954.56,370,149.8819,82013.88,1389.655,NA,"not_sorted",NA
"904",353794.4,98786.24,365,81409.65,21903.84,365,201.7102,30642.78,73.11402,NA,"not_sorted",NA
"905",340885.8,108333.1,338,117567.6,39513.6,338,198.3551,128595.9,536.8643,NA,"not_sorted",NA
"906",536732,121806.7,472,132738.1,35833.28,472,187.6352,68223.96,-1553.918,NA,"not_sorted",NA
"907",382759.3,110492.5,374,108117.3,32346.72,374,205.1377,34416.09,-103.3538,NA,"not_sorted",NA
"908",363325.9,128329.6,333,104190.5,36817.76,333,42.45936,76161.38,873.5409,NA,"not_sorted",NA
"909",310049.4,98568.96,328,85031.84,27354.88,328,269.2347,367.7469,56.25514,NA,"not_sorted",NA
"910",296313.5,76444.48,349,101003.3,28657.44,349,408.6628,103658.1,529.2296,NA,"not_sorted",NA
"911",370915.5,90386.24,400,69602.8,18697.28,400,196.5693,14809.87,-119.23,NA,"not_sorted",NA
"912",235188.5,89046.72,272,31734.33,11506.88,272,27.75529,32084.57,-372.9887,NA,"not_sorted",NA
"913",250434.2,89396.16,285,44571.97,15637.44,285,168.8331,37560.72,132.0843,NA,"not_sorted",NA
"914",390297.7,121063,361,120095.9,34994.4,361,153.831,106909.1,675.8978,NA,"not_sorted",NA
"915",490460.8,124161,428,160517.6,42664.16,428,184.3523,15731.08,-53.54116,NA,"not_sorted",NA
"916",195795,76065.92,244,28072.82,10496.64,244,63.84481,42640.42,38.65972,NA,"not_sorted",NA
"917",542966.4,148236.5,426,152767.2,36970.08,426,229.8064,20167.46,528.8766,NA,"not_sorted",NA
"918",705543.3,163009.3,523,285257.9,49581.28,523,55554.82,2603.375,241.6662,NA,"not_sorted",NA
"919",320713.1,102531.5,331,53624.26,16906.4,331,91.78703,1535.756,-40.33358,NA,"not_sorted",NA
"920",516694.6,123195.5,448,128601.6,32651.36,448,1286.896,483.4388,120.8085,NA,"not_sorted",NA
"921",399132.7,136171.8,349,70257.48,22755.04,349,32.03321,68373.44,20.84779,NA,"not_sorted",NA
"922",392791.5,115698.2,374,78212.09,24043.04,374,80.10826,6670.866,-130.2372,NA,"not_sorted",NA
"923",300926.5,102065.6,316,49007.17,16256.8,316,101.5463,71027.11,-597.5254,NA,"not_sorted",NA
"924",593519.7,166902.4,439,133393.7,35732.48,439,344.2788,1471.29,-103.6761,NA,"not_sorted",NA
"925",476309.3,127196.2,411,138934.3,37716,411,141.2393,18303.43,-202.317,NA,"not_sorted",NA
"926",544356.8,137213.4,438,218642.5,60620,438,280.8304,78544.11,468.606,NA,"not_sorted",NA
"927",406569.3,106977.9,403,137944.4,38037.44,403,382.336,194849.7,1529.099,NA,"not_sorted",NA
"928",410968.1,142900.8,346,88934.61,28352.8,346,39.0592,78190.45,178.8637,NA,"not_sorted",NA
"929",250233.5,76681.92,301,66451.38,22637.44,301,99.8321,86783.23,375.5791,NA,"not_sorted",NA
"930",673154.3,155279,503,238583.3,61484.64,503,34599.79,4576.351,114.7152,NA,"not_sorted",NA
"931",533757.2,116287.4,463,131293.9,32200,463,154.7377,2986.166,-46.92316,NA,"not_sorted",NA
"932",289973.8,87716.16,321,60363.77,19791.52,321,92.67275,7357.494,-196.8901,NA,"not_sorted",NA
"933",306360.6,102979.5,318,88672.27,29252.16,318,148.8606,100325.6,977.5111,NA,"not_sorted",NA
"934",380217.7,118697.6,355,102755.5,31428.32,355,187.321,122337.1,965.8599,NA,"not_sorted",NA
"935",254360.2,92832.32,286,49531.73,18241.44,286,-0.8569465,2115.899,33.26529,NA,"not_sorted",NA
"936",259375.7,85379.84,299,56272.63,18970.56,299,79.31066,2397.686,-13.32928,NA,"not_sorted",NA
"937",292664.9,83487.04,334,61613.12,18734.24,334,-21.75891,11759.01,-322.3592,NA,"not_sorted",NA
"938",342302.9,113610.6,334,70448.13,22319.36,334,342.2193,43848.21,-963.1781,NA,"not_sorted",NA
"939",378794.9,124833,347,98763.81,30224.32,347,64.14361,83348.21,362.0239,NA,"not_sorted",NA
"940",562486.9,124230.4,517,235865.2,50639.68,517,159.9715,69133.23,-1086.646,NA,"not_sorted",NA
"941",406964.1,113568,383,101073.8,28545.44,383,138.1714,120299,258.7771,NA,"not_sorted",NA
"942",572200.5,137352.3,456,222598.3,62154.4,456,329.0397,75244.38,333.2473,NA,"not_sorted",NA
"943",300830.1,89566.4,334,84501.27,26244.96,334,94.52019,76198.66,-1456.609,NA,"not_sorted",NA
"944",275369.8,86627.52,308,77877.34,23094.4,308,82.47842,98376.66,561.634,NA,"not_sorted",NA
"945",413138.2,104110.7,404,91545.26,24924.48,404,735.9229,131153.2,1567.19,NA,"not_sorted",NA
"946",419102.5,129283.8,375,110632.6,28837.76,375,37.80656,110328.1,563.8002,NA,"not_sorted",NA
"947",571415.1,128305,468,211186.2,51235.52,468,227.8039,4805.455,-72.72528,NA,"not_sorted",NA
"948",364789.7,96358.08,377,88507.35,24567.2,377,80.61132,2146.973,62.6351,NA,"not_sorted",NA
"949",417947.6,114914.2,392,103030.8,27676.32,392,368.345,48351.91,-42.29823,NA,"not_sorted",NA
"950",275371.3,97516.16,298,69275.52,24366.72,298,93.5388,80143.61,171.6486,NA,"not_sorted",NA
"951",507361.1,143463,414,133820.2,33541.76,414,18.49003,50422.43,-659.8557,NA,"not_sorted",NA
"952",296936.3,97240.64,318,77046.44,27223.84,318,2.26056,17487.25,-55.81609,NA,"not_sorted",NA
"953",715154.5,152320,515,219675,51245.6,515,328.8882,35937.34,-271.556,NA,"not_sorted",NA
"954",368800,103512.6,371,73467.7,21641.76,371,159.1576,338.9388,20.31802,NA,"not_sorted",NA
"955",423621.2,117284.2,390,108557.6,29814.4,390,197.4702,31589.64,-438.0492,NA,"not_sorted",NA
"956",266189.3,95278.4,294,72229.11,25594.24,294,95.6334,45497.32,726.8568,NA,"not_sorted",NA
"957",600958.3,154253.1,472,168762.7,39014.08,472,134.4234,46909.47,-253.5865,NA,"not_sorted",NA
"958",615529.2,148312.6,466,241415.6,58452.8,466,48.13032,86712.82,-173.8534,NA,"not_sorted",NA
"959",384099.1,133313.6,341,63129.9,18744.32,341,172.8214,62562.72,10.98527,NA,"not_sorted",NA
"960",387786,121835.8,360,80232.19,21814.24,360,150.2417,49472.01,-356.677,NA,"not_sorted",NA
"961",668328.8,149421.4,498,173768.5,39449.76,498,385.8436,46689.53,82.13103,NA,"not_sorted",NA
"962",623541.1,165829.4,451,135569,35063.84,451,40.13122,32643.12,-504.0706,NA,"not_sorted",NA
"963",415836.5,111413.1,397,103351.9,30710.4,397,80.96614,34874.11,144.5495,NA,"not_sorted",NA
"964",488909.8,118276.5,442,231485.9,59454.08,442,385.842,695.2267,132.5362,NA,"not_sorted",NA
"965",278705.3,81854.08,328,85457.45,26481.28,328,416.9474,415.0059,77.72562,NA,"not_sorted",NA
"966",362219,108803.5,356,96662.55,28899.36,356,210.0622,162948.4,1221.188,NA,"not_sorted",NA
"967",302147.8,103844.2,313,68030.88,22426.88,313,10.03166,102503.3,185.0024,NA,"not_sorted",NA
"968",326962.9,107101.1,327,57647.89,18343.36,327,35.67813,17457.82,-37.43959,NA,"not_sorted",NA
"969",504425.2,148843.5,398,112427.7,31619.84,398,314.9478,19311.8,-276.0109,NA,"not_sorted",NA
"970",798368.4,165359,563,250857.8,55261.92,563,477.3982,15687.34,-57.68197,NA,"not_sorted",NA
"971",440992.1,116119.4,402,91513.91,23932.16,402,314.6633,1160.833,73.38296,NA,"not_sorted",NA
"972",340017.9,114002.6,332,55004.6,18085.76,332,35.44837,61331.44,611.1769,NA,"not_sorted",NA
"973",304126.8,108776.6,311,29273.9,10382.4,311,90.1441,10514.36,-38.08519,NA,"not_sorted",NA
"974",467594.6,100338.6,454,147700.5,34210.4,454,251.912,7634.183,-182.9266,NA,"not_sorted",NA
"975",260788.3,74403.84,315,63427.23,19559.68,315,59.39365,1701.436,-8.975412,NA,"not_sorted",NA
"976",478752,110091.5,446,119728,28295.68,446,189.2798,23860.34,-127.1304,NA,"not_sorted",NA
"977",550934.8,127245.4,467,208311.1,49322.56,467,155.7337,31180.26,-361.0458,NA,"not_sorted",NA
"978",527973.6,155814.4,409,113251.4,32723.04,409,186.4785,32287.43,157.729,NA,"not_sorted",NA
"979",345459.5,102755.5,349,106571.3,32772.32,349,207.1408,3976.554,179.5345,NA,"not_sorted",NA
"980",470825.6,102271.7,451,196318.8,48202.56,451,239.3094,37995.23,-830.1381,NA,"not_sorted",NA
"981",349092.8,95144,366,80281.73,22286.88,366,285.1727,37867.43,-245.3886,NA,"not_sorted",NA
"982",643891.3,134521,522,306465.6,59236.8,522,196.4592,127160.3,815.3643,NA,"not_sorted",NA
"983",398219.8,104874.6,398,134027.1,37074.24,398,1381.558,84088.16,-1765.933,NA,"not_sorted",NA
"984",295128.9,102506.9,312,57446.96,18635.68,312,201.9574,80232.91,248.8021,NA,"not_sorted",NA
"985",378874.4,119723.5,349,104843.6,35350.56,349,205.8234,48777.8,-697.2802,NA,"not_sorted",NA
"986",253208,89315.52,289,39645.79,13391.84,289,133.5554,70052.12,70.57692,NA,"not_sorted",NA
"987",560480.4,141960,442,119819.4,31943.52,442,272.224,988.8765,2556.772,NA,"not_sorted",NA
"988",322285.5,110980.8,322,80060.41,25412.8,322,189.0826,51364.49,688.403,NA,"not_sorted",NA
"989",292626.4,97195.84,313,91739.16,30879.52,313,189.6915,82832.88,-123.8844,NA,"not_sorted",NA
"990",315454.1,93013.76,342,81396.23,24614.24,342,26.91734,14094.26,-310.5134,NA,"not_sorted",NA
"991",320810.3,102674.9,331,87836.7,27870.08,331,32.41138,738.0259,13.33874,NA,"not_sorted",NA
"992",398445.4,111643.8,379,71006.12,19632.48,379,45.76549,32026.74,177.9148,NA,"not_sorted",NA
"993",367348.3,86360.96,406,133712.5,31699.36,406,255.1452,23156.7,-48.64782,NA,"not_sorted",NA
"994",436762.8,116374.7,420,193140.8,50416.8,420,368.2849,40540.19,-2229.628,NA,"not_sorted",NA
"995",722794.2,160811.8,500,261702.8,62700.96,500,6.723573,31402.89,81.85094,NA,"not_sorted",NA
"996",350613.5,109948.2,345,109703.7,33680.64,345,-10.54035,104716.7,535.7031,NA,"not_sorted",NA
"997",303337.6,95898.88,323,60036.76,19556.32,323,125.2514,25778.15,-274.6753,NA,"not_sorted",NA
"998",234688,91676.48,270,36916.67,13709.92,270,44.84604,510.7234,57.3819,NA,"not_sorted",NA
"999",410793,114217.6,387,126462.7,27177.92,387,1185.002,29943.15,-101.5805,NA,"not_sorted",NA
"1000",259367.4,86130.24,297,48115.19,16848.16,297,46.28408,424.2325,0.8685273,NA,"not_sorted",NA
"1001",401553.6,111220.5,389,157551.5,42647.36,389,192.0531,154208,1004.786,NA,"not_sorted",NA
"1002",524688.6,144258.2,422,114671.1,30951.2,422,74.05276,18382.71,-249.7386,NA,"not_sorted",NA
"1003",511784.7,137473.3,421,110535.1,26592.16,421,85.47861,54874.68,-53.86995,NA,"not_sorted",NA
"1004",250866.4,93943.36,281,57305.71,20417.6,281,165.572,50734.42,67.21883,NA,"not_sorted",NA
"1005",277423.2,96069.12,302,64547.27,21456.96,302,33.31306,93613.02,176.2553,NA,"not_sorted",NA
"1006",536718.1,156141.4,411,92084.63,26322.24,411,40.03257,17966.56,-16.67246,NA,"not_sorted",NA
"1007",263114.1,94454.08,291,30994.68,10447.36,291,43.04881,7117.349,-10.15427,NA,"not_sorted",NA
"1008",606270.3,155283.5,456,242965.2,58085.44,456,951.6262,127496.4,925.7525,NA,"not_sorted",NA
"1009",280317.4,98969.92,302,59571.58,20768.16,302,151.5567,80599.23,1008.465,NA,"not_sorted",NA
"1010",662067,145886.7,502,309083.7,64246.56,502,257.0507,90991.94,-1396.276,NA,"not_sorted",NA
"1011",510225.9,114199.7,464,158762.6,32413.92,464,181.5744,66676.36,62.76352,NA,"not_sorted",NA
"1012",359096.7,117490.2,343,70542.09,22096.48,343,-12.74304,115242.3,75.8004,NA,"not_sorted",NA
"1013",361153,105808.6,359,50677.18,15031.52,359,93.27477,457.3185,110.4761,NA,"not_sorted",NA
"1014",407206.8,127662.1,365,92383.73,26970.72,365,113.5263,497.9362,-29.62479,NA,"not_sorted",NA
"1015",268306.9,91459.2,300,55836.59,18833.92,300,26.18694,5114.328,-108.7346,NA,"not_sorted",NA
"1016",591554.8,143940.2,469,211546.1,50372,469,130.9115,27428.5,-89.16485,NA,"not_sorted",NA
"1017",317557.2,103947.2,328,69697.93,21701.12,328,74.72163,145725.7,669.835,NA,"not_sorted",NA
"1018",325468.8,108089,329,95425.37,30187.36,329,194.9449,86143.51,-541.0425,NA,"not_sorted",NA
"1019",318926.1,99088.64,335,120666.5,37970.24,335,181.5446,122453.1,911.2245,NA,"not_sorted",NA
"1020",305773.4,113314.9,307,80421.35,27434.4,307,39.13419,72340.44,209.2315,NA,"not_sorted",NA
"1021",357699.7,106169.3,354,122369.9,36080.8,354,335.603,54332.17,-22.77282,NA,"not_sorted",NA
"1022",349074.8,115539.2,338,87280.21,26628,338,85.90617,75981.34,63.9233,"G24","not_sorted","ctrl7"
"1023",638750.6,112396.5,550,260343.2,44330.72,550,131.0718,29127.04,-432.0096,NA,"not_sorted",NA
"1024",388608.5,114484.2,368,74820.88,22989.12,368,47.96426,110749.7,-1287.063,NA,"not_sorted",NA
"1025",352980.4,110122.9,349,99609.88,31748.64,349,94.12856,103289.7,594.8848,NA,"not_sorted",NA
"1026",280051.5,71993.6,340,63565.25,19005.28,340,1837.637,6227.266,-12.02279,NA,"not_sorted",NA
"1027",343234.2,124631.4,321,45386.78,14838.88,321,81.41559,67590.97,135.7166,NA,"not_sorted",NA
"1028",347887.6,104065.9,352,64936.03,19334.56,352,132.709,125174.7,505.8656,NA,"not_sorted",NA
"1029",593503.9,129563.8,490,180629.3,42887.04,490,147.4161,50322.57,-1278.458,NA,"not_sorted",NA
"1030",242070.1,91170.24,276,44466.33,16593.92,276,3.973427,13060.59,-228.5575,NA,"not_sorted",NA
"1031",469424.4,120310.4,424,108287.8,26337.92,424,91.87943,49614.75,-51.67808,NA,"not_sorted",NA
"1032",352405,112360.6,343,64061.69,19875.52,343,41.67178,15898.63,40.84777,NA,"not_sorted",NA
"1033",322339.8,107683.5,325,103057.7,32671.52,325,414.7508,51374.45,364.9415,NA,"not_sorted",NA
"1034",607568.4,121047.4,516,229278.3,45879.68,516,238.884,85954.18,248.1371,NA,"not_sorted",NA
"1035",477139.4,127115.5,412,193106.5,49996.8,412,320.9958,35598.74,74.03168,NA,"not_sorted",NA
"1036",391131.2,94245.76,406,130163.4,34139.84,406,125.5632,64940.87,-821.9277,NA,"not_sorted",NA
"1037",719688.4,141809.9,568,297478.6,62224.96,568,484.2864,218223.6,2371.302,NA,"not_sorted",NA
"1038",488706.2,124539.5,420,188298.2,49296.8,420,364.9692,47269.04,-358.398,NA,"not_sorted",NA
"1039",343868.4,96915.84,357,138992.5,38239.04,357,184.9015,4864.683,-83.50467,NA,"not_sorted",NA
"1040",445833.7,125717.8,394,96834.55,27059.2,394,83.52841,18097.97,-290.7578,NA,"not_sorted",NA
"1041",619668.8,115145,523,232348.3,46240.32,523,220.9714,69018.12,-867.0175,NA,"not_sorted",NA
"1042",399210.9,120379.8,369,99580.92,28507.36,369,259.6893,140750,506.9539,NA,"not_sorted",NA
"1043",447508.7,130105.9,393,152029.1,36669.92,393,54.39432,158121.5,317.4916,NA,"not_sorted",NA
"1044",595176.3,138288.6,472,130860.7,32307.52,472,100.8874,65195.99,-212.2411,NA,"not_sorted",NA
"1045",364367.4,120048.3,343,85766.87,26500.32,343,179.1642,66048.34,557.5458,NA,"not_sorted",NA
"1046",658070.9,124951.7,549,330608,58858.24,549,418.7414,176917.4,457.0106,NA,"not_sorted",NA
"1047",439643.3,121009.3,395,155403.5,43276.8,395,194.1819,27264.99,1343.401,NA,"not_sorted",NA
"1048",542049.8,130464.3,473,134455.3,34572.16,473,186.5941,109026.8,-23.91063,NA,"not_sorted",NA
"1049",300080.7,99326.08,318,62880.21,20951.84,318,108.2567,18664.68,-171.0984,NA,"not_sorted",NA
"1050",561941.9,130475.5,464,166544.7,38566.08,464,187.9073,58703.86,-1849.068,NA,"not_sorted",NA
"1051",620306.7,138794.9,481,172704.7,42601.44,481,74.78288,19746.08,-506.7878,NA,"not_sorted",NA
"1052",323186.3,96631.36,344,127492.5,37475.2,344,473.437,22214.02,-635.5858,NA,"not_sorted",NA
"1053",450533.8,140412.2,377,121457.3,34781.6,377,160.0007,111494.2,227.5403,NA,"not_sorted",NA
"1054",272770.3,91687.68,304,44870.45,15349.6,304,71.9193,7342.42,-77.7132,NA,"not_sorted",NA
"1055",469501.3,131057.9,400,171125.5,43665.44,400,46.90016,191174.8,2.500188,NA,"not_sorted",NA
"1056",524825.3,144231.4,424,132382.8,33968.48,424,201.7634,626.5443,11.31146,NA,"not_sorted",NA
"1057",344332.3,102070.1,356,67436.15,19974.08,356,38.0217,23577.77,-68.56664,NA,"not_sorted",NA
"1058",566667.8,141908.5,457,125008.4,31052,457,234.1881,47142.88,224.0923,NA,"not_sorted",NA
"1059",456862.1,140385.3,384,117003.4,33888.96,384,293.188,30064.71,-453.2826,NA,"not_sorted",NA
"1060",319279.8,110297.6,316,66263.91,22837.92,316,172.6516,38299.09,1504.273,NA,"not_sorted",NA
"1061",397852.9,115559.4,374,113179.9,30948.96,374,129.9502,4606.614,31.86411,NA,"not_sorted",NA
"1062",264890,97771.52,290,64435.14,22242.08,290,54.11121,66132.3,129.2326,NA,"not_sorted",NA
"1063",550282.9,129610.9,478,248897.7,50762.88,478,454.0591,92416.2,-2118.815,NA,"not_sorted",NA
"1064",599066.3,162583.7,439,163265.5,44847.04,439,295.2224,21908.03,-468.2592,NA,"not_sorted",NA
"1065",371712.6,110514.9,362,74227.35,21903.84,362,14.72905,25975.44,-517.5388,NA,"not_sorted",NA
"1066",356329.1,89942.72,385,83022.62,23935.52,385,248.9251,30179.44,-213.8504,NA,"not_sorted",NA
"1067",361356.1,126228.5,333,62230.42,19974.08,333,84.4128,63456.78,105.5916,NA,"not_sorted",NA
"1068",548814.5,143640,437,190110,55860,437,235.7527,75790.21,-214.0606,NA,"not_sorted",NA
"1069",289886.2,105793,302,38146.82,13584.48,302,42.92335,31479.74,-97.42204,NA,"not_sorted",NA
"1070",459923.3,140132.2,383,119147.1,35680.96,383,295.1723,128875.7,1395.286,NA,"not_sorted",NA
"1071",418411.8,139108.5,358,84901.18,26757.92,358,29.3316,124867.4,586.7321,NA,"not_sorted",NA
"1072",270794.2,81435.2,315,86257.1,27847.68,315,128.4739,1611.833,95.18318,NA,"not_sorted",NA
"1073",304876.3,93878.4,330,83572.96,27358.24,330,170.5905,65420.02,888.3065,NA,"not_sorted",NA
"1074",576908.1,137614.4,463,226420.5,58449.44,463,279.389,63672.32,-139.2915,NA,"not_sorted",NA
"1075",381862,94463.04,406,139321,38380.16,406,65.90656,35912.46,-14.91469,NA,"not_sorted",NA
"1076",356747.3,89057.92,386,71956.53,19479.04,386,101.6887,28773.28,-216.594,NA,"not_sorted",NA
"1077",246971.9,96492.48,275,47998.54,17258.08,275,32.53209,43487.1,218.8153,NA,"not_sorted",NA
"1078",351260.2,109553.9,348,127142,37505.44,348,256.5739,104932.1,1673.119,NA,"not_sorted",NA
"1079",485050.2,137155.2,407,178824,51101.12,407,208.0269,182999,1274.294,NA,"not_sorted",NA
"1080",396554.3,117971.8,371,81246.11,23862.72,371,79.76856,14583.65,-269.9261,NA,"not_sorted",NA
"1081",447758.8,121921,400,104557.9,30686.88,400,128.1001,3315.83,186.8117,NA,"not_sorted",NA
"1082",735377.1,170999.4,526,184570.9,36116.64,526,223.4469,20272.25,-221.7123,NA,"not_sorted",NA
"1083",655031.1,157082.2,487,144109.5,34237.28,487,87.70911,2949.635,-2.429235,NA,"not_sorted",NA
"1084",289562.2,87967.04,319,86860.89,29449.28,319,155.2644,69334.92,664.278,NA,"not_sorted",NA
"1085",627915.8,143465.3,492,228797.5,50366.4,492,193.1164,48181.23,354.8185,NA,"not_sorted",NA
"1086",250205.9,86253.44,289,65319.59,22594.88,289,89.97236,13134.8,-448.7512,NA,"not_sorted",NA
"1087",349515.1,94456.32,366,72763.94,20784.96,366,93.03219,6660.294,-130.6508,NA,"not_sorted",NA
"1088",345354.2,94906.56,368,107041.2,31903.2,368,10.63161,81527.3,513.8917,NA,"not_sorted",NA
"1089",449863.8,109892.2,427,128511.8,34285.44,427,101.6359,18836.34,-188.1853,NA,"not_sorted",NA
"1090",559613.6,141462.7,444,145334,38260.32,444,143.8258,40432.14,-672.966,NA,"not_sorted",NA
"1091",295219,100432.6,311,69918.65,23031.68,311,127.2135,54254.61,651.6148,NA,"not_sorted",NA
"1092",330197.7,102341.1,337,70469.4,22974.56,337,134.8065,24230.94,-381.2981,NA,"not_sorted",NA
"1093",256007.5,83769.28,297,52156.49,14866.88,297,39.4229,4510.104,15.39955,NA,"not_sorted",NA
"1094",312469.2,113225.3,310,77521.95,24959.2,310,-0.962696,65022.02,370.4802,NA,"not_sorted",NA
"1095",311140.8,90610.24,339,67635.44,20653.92,339,47.53419,11511.28,-166.4977,NA,"not_sorted",NA
"1096",271211.8,97726.72,294,68969.95,24046.4,294,46.9527,86611.09,320.5442,NA,"not_sorted",NA
