Exp,Run_RNA,Run_epi,BC_RNA,plateform_code_rna,bio_name_rna,Well,BC_epi,Plate,Well,FSC-A,FSC-W,FSC-H,SSC-A,SSC-W,SSC-H,FITC-A,Tomato-A,APC-A,APC-Cy7-A,DAPI-A,Alexa Fluor 700-A,facs_phenotype
exp7,N248,N242,N248T0139_p12-Day0-HyP14-cell,T0139_p12-Day0-HyP14-cell,p12-Day0-HyP14-cell-K4-A09,A09,12-Day0-HyP14-K4-A09,p12,A09,138622.8438,99278.60938,91508,78306.89844,114669.5547,44754,25004.98792,195.6404907,846.3484277,6771.789308,4262.743439,2908.443585,hybrid
exp7,N248,N242,N248T0140_p12-Day0-HyP14-cell,T0140_p12-Day0-HyP14-cell,p12-Day0-HyP14-cell-K4-A10,A10,12-Day0-HyP14-K4-A10,p12,A10,67406.5625,85739.5,51523,55155.38281,78888.32031,45820,11824.68532,139.8851607,300.0530508,3621.49849,1653.293291,1730.656972,hybrid
exp7,N248,N242,N248T0141_p12-Day0-HyP14-cell,T0141_p12-Day0-HyP14-cell,p12-Day0-HyP14-cell-K4-A11,A11,12-Day0-HyP14-K4-A11,p12,A11,207853.7656,150445.1406,90544,128096.7813,124404.6641,67481,26021.36487,259.5329382,604.230391,12722.55156,4188.437439,6780.874184,hybrid
exp7,N248,N242,N248T0142_p12-Day0-HyP14-cell,T0142_p12-Day0-HyP14-cell,p12-Day0-HyP14-cell-K4-A12,A12,12-Day0-HyP14-K4-A12,p12,A12,91218,89879.46094,66512,72788.52344,82949.65625,57508,15431.26489,182.2110789,312.6568314,4671.381389,1473.219486,2255.515376,hybrid
exp7,N248,N242,N248T0155_p12-Day0-HyP14-cell,T0155_p12-Day0-HyP14-cell,p12-Day0-HyP14-cell-K4-B01,B01,12-Day0-HyP14-K4-B01,p12,B01,188739.8438,104849.0703,117972,66068.66406,96956.33594,44658,18900.96405,108.6224047,124.8545205,6408.927404,1720.784608,2911.027245,hybrid
exp7,N248,N242,N248T0156_p12-Day0-HyP14-cell,T0156_p12-Day0-HyP14-cell,p12-Day0-HyP14-cell-K4-B02,B02,12-Day0-HyP14-K4-B02,p12,B02,51803.35938,80931.25,41949,60212.17969,81231.53125,48578,14627.42882,116.2683492,57.18064144,3241.863666,2032.661557,1818.771147,hybrid
exp7,N248,N242,N248T0157_p12-Day0-HyP14-cell,T0157_p12-Day0-HyP14-cell,p12-Day0-HyP14-cell-K4-B03,B03,12-Day0-HyP14-K4-B03,p12,B03,106346.4844,106362.7109,65526,189138.0469,105097.8984,117941,27553.85564,286.2517013,95.36093242,11998.52305,2932.917366,6821.05009,hybrid
exp7,N248,N242,N248T0158_p12-Day0-HyP14-cell,T0158_p12-Day0-HyP14-cell,p12-Day0-HyP14-cell-K4-B04,B04,12-Day0-HyP14-K4-B04,p12,B04,85842.44531,91796.85938,61285,86476.17969,83756.54688,67664,22357.34377,139.2357423,702.1281113,3968.563534,5048.58569,1966.283481,hybrid
exp7,N248,N242,N248T0159_p12-Day0-HyP14-cell,T0159_p12-Day0-HyP14-cell,p12-Day0-HyP14-cell-K4-B05,B05,12-Day0-HyP14-K4-B05,p12,B05,73159.32031,88729.16406,54036,109430.7188,85937.44531,83452,18282.48912,104.3297991,114.9101475,2410.54753,4802.582529,1809.992765,hybrid
exp7,N248,N242,N248T0160_p12-Day0-HyP14-cell,T0160_p12-Day0-HyP14-cell,p12-Day0-HyP14-cell-K4-B06,B06,12-Day0-HyP14-K4-B06,p12,B06,187369.9688,107271.5234,114471,109854.0859,98068.39844,73412,30323.63649,268.4416866,158.1699081,9480.383561,2953.080051,12936.64505,hybrid
exp7,N248,N242,N248T0161_p12-Day0-HyP14-cell,T0161_p12-Day0-HyP14-cell,p12-Day0-HyP14-cell-K4-B07,B07,12-Day0-HyP14-K4-B07,p12,B07,168831.0469,115438.1094,95848,195916.7031,103012.6328,124641,18613.60605,315.357365,1125.640898,14942.08569,3156.895834,7520.227113,hybrid
exp7,N248,N242,N248T0162_p12-Day0-HyP14-cell,T0162_p12-Day0-HyP14-cell,p12-Day0-HyP14-cell-K4-B08,B08,12-Day0-HyP14-K4-B08,p12,B08,118646.8828,88471.15625,87889,60785.48047,83317.03906,47813,13074.38104,208.6644997,243.1846947,8232.296458,2001.062289,9333.457582,hybrid
exp7,N248,N242,N248T0163_p12-Day0-HyP14-cell,T0163_p12-Day0-HyP14-cell,p12-Day0-HyP14-cell-K4-B09,B09,12-Day0-HyP14-K4-B09,p12,B09,70482.125,93777.74219,49256,74552.52344,92404.24219,52875,9925.307093,200.9028392,1109.152169,3863.709095,4712.479961,1870.985817,hybrid
exp7,N248,N242,N248T0164_p12-Day0-HyP14-cell,T0164_p12-Day0-HyP14-cell,p12-Day0-HyP14-cell-K4-B10,B10,12-Day0-HyP14-K4-B10,p12,B10,118730.6016,92005.97656,84572,48704.03906,85653.24219,37265,17388.68264,72.09255491,30.32344265,3156.495381,1470.805203,1843.884115,hybrid
exp7,N248,N242,N248T0165_p12-Day0-HyP14-cell,T0165_p12-Day0-HyP14-cell,p12-Day0-HyP14-cell-K4-B11,B11,12-Day0-HyP14-K4-B11,p12,B11,128882.8047,89274.76563,94612,57259.44141,97365.25781,38541,12588.869,198.535862,1053.826352,7567.76282,910.3648379,4066.224697,hybrid
exp7,N248,N242,N248T0166_p12-Day0-HyP14-cell,T0166_p12-Day0-HyP14-cell,p12-Day0-HyP14-cell-K4-B12,B12,12-Day0-HyP14-K4-B12,p12,B12,156393.5625,103788.3281,98753,78921.35938,135931.4063,38050,21135.1108,124.4814122,415.5070319,6214.778964,2607.20111,6359.671983,hybrid
exp7,N248,N242,N248T0179_p12-Day0-HyP14-cell,T0179_p12-Day0-HyP14-cell,p12-Day0-HyP14-cell-K4-C01,C01,12-Day0-HyP14-K4-C01,p12,C01,156509.4844,99189.67188,103408,115478.3047,95044.16406,79626,32530.33106,221.8456899,351.8733315,14687.78484,2596.007275,5164.798893,hybrid
exp7,N248,N242,N248T0180_p12-Day0-HyP14-cell,T0180_p12-Day0-HyP14-cell,p12-Day0-HyP14-cell-K4-C02,C02,12-Day0-HyP14-K4-C02,p12,C02,148507.3281,95798.73438,101594,66798.75781,95122.40625,46022,6970.955191,17.03171713,1082.146611,7506.382676,2235.711351,10852.39636,hybrid
exp7,N248,N242,N248T0181_p12-Day0-HyP14-cell,T0181_p12-Day0-HyP14-cell,p12-Day0-HyP14-cell-K4-C03,C03,12-Day0-HyP14-K4-C03,p12,C03,80602.125,87656.25,60262,86423.25781,89187.21875,63505,15425.14637,93.46186141,-75.06754601,3988.52973,3572.518988,1648.272786,hybrid
exp7,N248,N242,N248T0182_p12-Day0-HyP14-cell,T0182_p12-Day0-HyP14-cell,p12-Day0-HyP14-cell-K4-C04,C04,12-Day0-HyP14-K4-C04,p12,C04,56714.32031,89312.52344,41616,39872.28125,84917.125,30772,16553.19633,57.35279625,15.41623035,3178.560801,1165.241841,1520.998907,hybrid
exp7,N248,N242,N248T0183_p12-Day0-HyP14-cell,T0183_p12-Day0-HyP14-cell,p12-Day0-HyP14-cell-K4-C05,C05,12-Day0-HyP14-K4-C05,p12,C05,78940.60156,112336.8984,46053,107603.0234,99625.21875,70784,26097.14141,138.4996679,685.9076968,15871.63734,4101.465681,10356.98466,hybrid
exp7,N248,N242,N248T0184_p12-Day0-HyP14-cell,T0184_p12-Day0-HyP14-cell,p12-Day0-HyP14-cell-K4-C06,C06,12-Day0-HyP14-K4-C06,p12,C06,209570.4844,129887.2813,105741,89265.26563,132944.4688,44004,22603.69158,83.40601243,627.3826061,7772.306793,3070.806755,6227.588857,hybrid
exp7,N248,N242,N248T0185_p12-Day0-HyP14-cell,T0185_p12-Day0-HyP14-cell,p12-Day0-HyP14-cell-K4-C07,C07,12-Day0-HyP14-K4-C07,p12,C07,128660.1641,98313.67969,85765,82360.17969,106232.2969,50809,19041.71604,154.4401994,710.9804518,11813.46714,1874.773967,5794.142181,hybrid
exp7,N248,N242,N248T0186_p12-Day0-HyP14-cell,T0186_p12-Day0-HyP14-cell,p12-Day0-HyP14-cell-K4-C08,C08,12-Day0-HyP14-K4-C08,p12,C08,113972.3594,96253.76563,77600,55207.32031,92778.08594,38997,23235.71772,85.31341833,73.94350204,2884.136573,2127.150693,2240.895744,hybrid
exp7,N248,N242,N248T0187_p12-Day0-HyP14-cell,T0187_p12-Day0-HyP14-cell,p12-Day0-HyP14-cell-K4-C09,C09,12-Day0-HyP14-K4-C09,p12,C09,213372.8438,141574.5625,98772,79635.78125,151297.6094,34495,25133.45885,27.4403071,-37.44304593,11530.90405,1421.519755,5222.709572,hybrid
exp7,N248,N242,N248T0188_p12-Day0-HyP14-cell,T0188_p12-Day0-HyP14-cell,p12-Day0-HyP14-cell-K4-C10,C10,12-Day0-HyP14-K4-C10,p12,C10,204703.6875,132256.7188,101435,215138.4219,126265.5078,111664,49006.28045,-465.2326781,540.7962031,11563.34568,892.3590826,11604.43789,hybrid
exp7,N248,N242,N248T0189_p12-Day0-HyP14-cell,T0189_p12-Day0-HyP14-cell,p12-Day0-HyP14-cell-K4-C11,C11,12-Day0-HyP14-K4-C11,p12,C11,215751.0469,136999.6563,103208,71934.9375,150099.6094,31408,16405.96662,52.99393606,241.9349249,8287.801163,1448.154325,4000.786839,hybrid
exp7,N248,N242,N248T0190_p12-Day0-HyP14-cell,T0190_p12-Day0-HyP14-cell,p12-Day0-HyP14-cell-K4-C12,C12,12-Day0-HyP14-K4-C12,p12,C12,96519.96094,89384.07031,70768,43841.28125,89226.49219,32201,11382.4616,159.032187,362.2423629,5816.810277,1077.201496,2281.070847,hybrid
exp7,N248,N242,N248T0203_p12-Day0-HyP14-nocell,T0203_p12-Day0-HyP14-nocell,p12-Day0-HyP14-nocell-K4-D05,D05,12-Day0-nocell-K4-D05,p12,D05,,,,,,,,,,,,,
exp7,N248,N242,N248T0204_p12-Day0-HyP14-cell,T0204_p12-Day0-HyP14-cell,p12-Day0-HyP14-cell-K4-D06,D06,12-Day0-HyP14-K4-D06,p12,D06,176319.8438,108795.6797,106211,106665.1641,109104.0859,64071,24119.23227,321.5378776,1088.443847,13050.17345,4940.357094,5923.042737,hybrid
exp7,N248,N242,N248T0205_p12-Day0-HyP14-cell,T0205_p12-Day0-HyP14-cell,p12-Day0-HyP14-cell-K4-D07,D07,12-Day0-HyP14-K4-D07,p12,D07,150804.5625,110984.0313,89050,172170.3281,105123.7656,107334,36322.44383,353.6882525,670.7499097,13376.21718,4267.858479,7187.249789,hybrid
exp7,N248,N242,N248T0206_p12-Day0-HyP14-cell,T0206_p12-Day0-HyP14-cell,p12-Day0-HyP14-cell-K4-D08,D08,12-Day0-HyP14-K4-D08,p12,D08,142873.25,128217.5391,73027,153751.2188,137819.2344,73112,28628.76351,334.2229862,823.1726825,12908.95668,1879.08304,6396.589249,hybrid
exp7,N248,N242,N248T0207_p12-Day0-HyP14-cell,T0207_p12-Day0-HyP14-cell,p12-Day0-HyP14-cell-K4-D09,D09,12-Day0-HyP14-K4-D09,p12,D09,132256.4375,103704.9688,83579,86840.74219,100200.625,56798,21867.65688,152.2689844,-50.72222264,4458.98926,3079.125513,3104.369164,hybrid
exp7,N248,N242,N248T0208_p12-Day0-HyP14-cell,T0208_p12-Day0-HyP14-cell,p12-Day0-HyP14-cell-K4-D10,D10,12-Day0-HyP14-K4-D10,p12,D10,146216.5156,134224.8438,71391,128521.125,107534.6719,78326,30378.31232,158.202615,717.3705515,13081.56074,4089.734024,8256.60535,hybrid
exp7,N248,N242,N248T0209_p12-Day0-HyP14-cell,T0209_p12-Day0-HyP14-cell,p12-Day0-HyP14-cell-K4-D11,D11,12-Day0-HyP14-K4-D11,p12,D11,173562.6094,110569.3359,102873,94787.5625,101263.3047,61345,34060.8076,148.9888179,659.7682318,11587.48376,3231.216435,8001.438573,hybrid
exp7,N248,N242,N248T0210_p12-Day0-HyP14-cell,T0210_p12-Day0-HyP14-cell,p12-Day0-HyP14-cell-K4-D12,D12,12-Day0-HyP14-K4-D12,p12,D12,83261.84375,89188.61719,61181,64525.16016,86965.99219,48625,13282.56351,191.6326206,674.6641699,4040.441202,1797.952936,2766.713554,hybrid
exp7,N248,N233,N248T0223_p13-Day4d5-allepithP15-cell,T0223_p13-Day4d5-allepithP15-cell,p13-Day4d5-allepithP15-cell-K4-A01,A01,p13-Day4d5-allepithP15-cell-K4-A01,p13,A01,159636.5625,101563.3672,103009,73839.07813,89134.60156,54290,12879.53034,44.0480205,-346.3716425,14312.16634,112.3773897,2135.922517,all_epith
exp7,N248,N233,N248T0224_p13-Day4d5-allepithP15-cell,T0224_p13-Day4d5-allepithP15-cell,p13-Day4d5-allepithP15-cell-K4-A02,A02,p13-Day4d5-allepithP15-cell-K4-A02,p13,A02,158178.3594,99157.08594,104545,69737.78125,90666.85938,50408,17742.03227,60.55891945,209.9489332,10974.78129,165.1729926,3348.60891,all_epith
exp7,N248,N233,N248T0225_p13-Day4d5-allepithP15-cell,T0225_p13-Day4d5-allepithP15-cell,p13-Day4d5-allepithP15-cell-K4-A03,A03,p13-Day4d5-allepithP15-cell-K4-A03,p13,A03,201432.1563,104590.9922,126216,68395.17969,105273.7656,42578,18381.90447,192.4254456,1355.652211,12223.22364,402.3257764,2367.71084,all_epith
exp7,N248,N233,N248T0226_p13-Day4d5-allepithP15-cell,T0226_p13-Day4d5-allepithP15-cell,p13-Day4d5-allepithP15-cell-K4-A04,A04,p13-Day4d5-allepithP15-cell-K4-A04,p13,A04,124554.2031,86155.29688,94745,36311.94141,82286.98438,28920,12983.37949,90.48433961,550.2870459,3679.84436,826.8421812,359.3675114,all_epith
exp7,N248,N233,N248T0227_p13-Day4d5-allepithP15-cell,T0227_p13-Day4d5-allepithP15-cell,p13-Day4d5-allepithP15-cell-K4-A05,A05,p13-Day4d5-allepithP15-cell-K4-A05,p13,A05,49405.83984,86729.20313,37333,73272.64063,96767.60938,49624,4766.47637,2828.169226,604.037276,1973.519265,260.4060701,547.2342651,all_epith
exp7,N248,N233,N248T0228_p13-Day4d5-allepithP15-cell,T0228_p13-Day4d5-allepithP15-cell,p13-Day4d5-allepithP15-cell-K4-A06,A06,p13-Day4d5-allepithP15-cell-K4-A06,p13,A06,122113.4453,97560.9375,82029,51034.48047,86962.96875,38460,14997.89029,68.13529687,6.160967831,2619.810822,1011.270539,552.0811768,all_epith
exp7,N248,N233,N248T0229_p13-Day4d5-allepithP15-cell,T0229_p13-Day4d5-allepithP15-cell,p13-Day4d5-allepithP15-cell-K4-A07,A07,p13-Day4d5-allepithP15-cell-K4-A07,p13,A07,97040.67969,84958.5625,74856,45020.22266,81899.94531,36025,13111.72305,136.9235575,211.5706342,11215.42926,210.6821434,1010.885067,all_epith
exp7,N248,N233,N248T0230_p13-Day4d5-allepithP15-cell,T0230_p13-Day4d5-allepithP15-cell,p13-Day4d5-allepithP15-cell-K4-A08,A08,p13-Day4d5-allepithP15-cell-K4-A08,p13,A08,62985.04297,113569.2578,36346,73545.07813,91545.11719,52650,18048.19657,90.16598862,186.9907316,8038.589072,221.7338698,833.4011075,all_epith
exp7,N248,N233,N248T0231_p13-Day4d5-allepithP15-cell,T0231_p13-Day4d5-allepithP15-cell,p13-Day4d5-allepithP15-cell-K4-A09,A09,p13-Day4d5-allepithP15-cell-K4-A09,p13,A09,127375.8438,98732.14063,84549,42514.35938,93444.04688,29817,15307.78636,76.26544504,653.7476698,9582.949242,373.1261525,1104.897856,all_epith
exp7,N248,N233,N248T0232_p13-Day4d5-allepithP15-cell,T0232_p13-Day4d5-allepithP15-cell,p13-Day4d5-allepithP15-cell-K4-A10,A10,p13-Day4d5-allepithP15-cell-K4-A10,p13,A10,132736.6875,102939.8125,84506,56406.83984,97183.83594,38038,14922.67684,192.6081887,-332.5508952,9496.095945,2717.37266,913.084028,all_epith
exp7,N248,N233,N248T0233_p13-Day4d5-allepithP15-cell,T0233_p13-Day4d5-allepithP15-cell,p13-Day4d5-allepithP15-cell-K4-A11,A11,p13-Day4d5-allepithP15-cell-K4-A11,p13,A11,149965.5156,111939.0859,87799,51990.96094,108758.0156,31329,16433.93754,167.1113551,1111.512899,10559.8512,2351.090955,1269.762097,all_epith
exp7,N248,N233,N248T0234_p13-Day4d5-allepithP15-cell,T0234_p13-Day4d5-allepithP15-cell,p13-Day4d5-allepithP15-cell-K4-A12,A12,p13-Day4d5-allepithP15-cell-K4-A12,p13,A12,119665.3203,88173.17188,88943,33740.42188,114969.7031,19233,5409.12064,84.7259893,370.306208,6417.702756,1107.337527,753.403802,all_epith
exp7,N248,N233,N248T0247_p13-Day4d5-allepithP15-cell,T0247_p13-Day4d5-allepithP15-cell,p13-Day4d5-allepithP15-cell-K4-B01,B01,p13-Day4d5-allepithP15-cell-K4-B01,p13,B01,103635.2422,93243.25781,72840,44313.64063,86386.42188,33618,10793.00985,79.5975343,989.7064398,7422.601039,260.2949689,1771.718973,all_epith
exp7,N248,N233,N248T0248_p13-Day4d5-allepithP15-cell,T0248_p13-Day4d5-allepithP15-cell,p13-Day4d5-allepithP15-cell-K4-B02,B02,p13-Day4d5-allepithP15-cell-K4-B02,p13,B02,51037.92188,105445.0156,31721,36588.30078,99092.9375,24198,2386.847551,158.8699312,69.32963343,4505.942122,724.1236775,1589.954329,all_epith
exp7,N248,N233,N248T0249_p13-Day4d5-allepithP15-cell,T0249_p13-Day4d5-allepithP15-cell,p13-Day4d5-allepithP15-cell-K4-B03,B03,p13-Day4d5-allepithP15-cell-K4-B03,p13,B03,53916.60156,102123.6641,34600,37541.83984,96144.66406,25590,5351.61876,87.67244519,886.2057478,1683.425663,455.2960427,618.200537,all_epith
exp7,N248,N233,N248T0250_p13-Day4d5-allepithP15-cell,T0250_p13-Day4d5-allepithP15-cell,p13-Day4d5-allepithP15-cell-K4-B04,B04,p13-Day4d5-allepithP15-cell-K4-B04,p13,B04,79879.92188,101202.6484,51728,97652.10156,90206.89844,70945,14842.0825,254.1642784,863.4793232,11544.79871,396.035451,976.4975684,all_epith
exp7,N248,N233,N248T0251_p13-Day4d5-allepithP15-cell,T0251_p13-Day4d5-allepithP15-cell,p13-Day4d5-allepithP15-cell-K4-B05,B05,p13-Day4d5-allepithP15-cell-K4-B05,p13,B05,106785.3203,82862.07813,84457,32915.26172,81101.39063,26598,5830.820396,117.5180768,405.846551,5637.417774,738.8795233,783.1045562,all_epith
exp7,N248,N233,N248T0252_p13-Day4d5-allepithP15-cell,T0252_p13-Day4d5-allepithP15-cell,p13-Day4d5-allepithP15-cell-K4-B06,B06,p13-Day4d5-allepithP15-cell-K4-B06,p13,B06,75239.4375,89140.42969,55316,32390.96094,79839.5625,26588,9750.751281,96.01647079,802.6037551,5925.999652,363.0241324,711.907895,all_epith
exp7,N248,N233,N248T0253_p13-Day4d5-allepithP15-cell,T0253_p13-Day4d5-allepithP15-cell,p13-Day4d5-allepithP15-cell-K4-B07,B07,p13-Day4d5-allepithP15-cell-K4-B07,p13,B07,120891.6797,88053.13281,89977,38317.01953,78934.52344,31813,13933.34842,53.17945783,545.6776727,10404.19579,295.8348066,974.3291589,all_epith
exp7,N248,N233,N248T0254_p13-Day4d5-allepithP15-cell,T0254_p13-Day4d5-allepithP15-cell,p13-Day4d5-allepithP15-cell-K4-B08,B08,p13-Day4d5-allepithP15-cell-K4-B08,p13,B08,187336.8438,105419.0078,116462,104890.3828,95045.84375,72324,17881.90197,193.1682239,353.5366132,5459.246097,4720.374496,975.9339442,all_epith
exp7,N248,N233,N248T0255_p13-Day4d5-allepithP15-cell,T0255_p13-Day4d5-allepithP15-cell,p13-Day4d5-allepithP15-cell-K4-B09,B09,p13-Day4d5-allepithP15-cell-K4-B09,p13,B09,174360.25,104168.5547,109696,67424.98438,88394.71875,49989,18398.66918,94.99068803,916.4017782,14263.27006,738.0679675,1001.295332,all_epith
exp7,N248,N233,N248T0256_p13-Day4d5-allepithP15-cell,T0256_p13-Day4d5-allepithP15-cell,p13-Day4d5-allepithP15-cell-K4-B10,B10,p13-Day4d5-allepithP15-cell-K4-B10,p13,B10,126956.3203,86140.34375,96589,39846.80078,87949.625,29692,5878.783051,95.31717761,751.75993,9118.744609,1551.881558,811.8034342,all_epith
exp7,N248,N233,N248T0257_p13-Day4d5-allepithP15-cell,T0257_p13-Day4d5-allepithP15-cell,p13-Day4d5-allepithP15-cell-K4-B11,B11,p13-Day4d5-allepithP15-cell-K4-B11,p13,B11,203705.4844,111049.5391,120217,128286.9063,109664.2578,76665,21937.47754,120.8963392,943.28254,17744.51534,585.8901174,1871.886203,all_epith
exp7,N248,N233,N248T0258_p13-Day4d5-allepithP15-cell,T0258_p13-Day4d5-allepithP15-cell,p13-Day4d5-allepithP15-cell-K4-B12,B12,p13-Day4d5-allepithP15-cell-K4-B12,p13,B12,136907.9688,101875.75,88072,81714.35938,79903.79688,67021,9400.566355,122.8156014,775.5612076,11678.99604,2056.83231,740.6025212,all_epith
exp7,N248,N233,N248T0271_p13-Day4d5-allepithP15-cell,T0271_p13-Day4d5-allepithP15-cell,p13-Day4d5-allepithP15-cell-K4-C01,C01,p13-Day4d5-allepithP15-cell-K4-C01,p13,C01,60584.76172,89546.30469,44340,53072.88281,91835.67969,37874,12550.1167,99.88500308,972.602849,17472.887,126.2178785,1873.505594,all_epith
exp7,N248,N233,N248T0272_p13-Day4d5-allepithP15-cell,T0272_p13-Day4d5-allepithP15-cell,p13-Day4d5-allepithP15-cell-K4-C02,C02,p13-Day4d5-allepithP15-cell-K4-C02,p13,C02,128823.9219,96701.30469,87306,89389.71875,84955.04688,68957,8970.922983,182.1255825,124.2738116,6432.678411,3594.605008,1410.581834,all_epith
exp7,N248,N233,N248T0273_p13-Day4d5-allepithP15-cell,T0273_p13-Day4d5-allepithP15-cell,p13-Day4d5-allepithP15-cell-K4-C03,C03,p13-Day4d5-allepithP15-cell-K4-C03,p13,C03,119213.6016,98377.94531,79416,39629.24219,95578.03906,27173,9955.510954,88.22595741,440.0607094,2594.219256,1127.635716,396.2779669,all_epith
exp7,N248,N233,N248T0274_p13-Day4d5-allepithP15-cell,T0274_p13-Day4d5-allepithP15-cell,p13-Day4d5-allepithP15-cell-K4-C04,C04,p13-Day4d5-allepithP15-cell-K4-C04,p13,C04,57730,85802.90625,44094,20154.67969,87595.80469,15079,9252.814872,38.32883366,-297.0887836,5349.121087,283.2928211,524.4340295,all_epith
exp7,N248,N233,N248T0275_p13-Day4d5-allepithP15-cell,T0275_p13-Day4d5-allepithP15-cell,p13-Day4d5-allepithP15-cell-K4-C05,C05,p13-Day4d5-allepithP15-cell-K4-C05,p13,C05,91924.5625,104038.8281,57905,44018.66016,106012.3125,27212,13850.32799,155.8316739,204.9496336,6711.071929,337.6904058,595.4543729,all_epith
exp7,N248,N233,N248T0276_p13-Day4d5-allepithP15-cell,T0276_p13-Day4d5-allepithP15-cell,p13-Day4d5-allepithP15-cell-K4-C06,C06,p13-Day4d5-allepithP15-cell-K4-C06,p13,C06,120842.9219,94839.38281,83505,43136.66016,103314.8516,27363,11270.26469,127.3995704,720.7056349,13076.61186,255.3836334,1228.589912,all_epith
exp7,N248,N233,N248T0277_p13-Day4d5-allepithP15-cell,T0277_p13-Day4d5-allepithP15-cell,p13-Day4d5-allepithP15-cell-K4-C07,C07,p13-Day4d5-allepithP15-cell-K4-C07,p13,C07,153410.9219,101211.4219,99336,94773.84375,90137.41406,68907,9286.918981,106.3635802,1068.55521,3841.852701,-7.03139997,5233.591578,all_epith
exp7,N248,N233,N248T0278_p13-Day4d5-allepithP15-cell,T0278_p13-Day4d5-allepithP15-cell,p13-Day4d5-allepithP15-cell-K4-C08,C08,p13-Day4d5-allepithP15-cell-K4-C08,p13,C08,61950.04297,89915.57813,45153,39398.94141,93218.13281,27699,8115.866991,85.69334208,328.985598,774.5547551,427.1094047,1329.476154,all_epith
exp7,N248,N233,N248T0279_p13-Day4d5-allepithP15-cell,T0279_p13-Day4d5-allepithP15-cell,p13-Day4d5-allepithP15-cell-K4-C09,C09,p13-Day4d5-allepithP15-cell-K4-C09,p13,C09,127009.6797,95218.39844,87417,44326.38281,85167.36719,34109,6648.461165,94.33075874,1116.807458,7434.538745,327.3873079,524.1590273,all_epith
exp7,N248,N233,N248T0280_p13-Day4d5-allepithP15-cell,T0280_p13-Day4d5-allepithP15-cell,p13-Day4d5-allepithP15-cell-K4-C10,C10,p13-Day4d5-allepithP15-cell-K4-C10,p13,C10,97781.28125,105703.9219,60624,45884.58203,89962.67188,33426,11554.5875,59.69006715,974.6613614,7388.906208,330.0868948,758.5353594,all_epith
exp7,N248,N233,N248T0281_p13-Day4d5-allepithP15-cell,T0281_p13-Day4d5-allepithP15-cell,p13-Day4d5-allepithP15-cell-K4-C11,C11,p13-Day4d5-allepithP15-cell-K4-C11,p13,C11,43239.08203,106103.8906,26707,26862.78125,94940.375,18543,8750.991475,58.43674864,38.40848622,3516.831254,396.3353645,509.0181416,all_epith
exp7,N248,N233,N248T0282_p13-Day4d5-allepithP15-cell,T0282_p13-Day4d5-allepithP15-cell,p13-Day4d5-allepithP15-cell-K4-C12,C12,p13-Day4d5-allepithP15-cell-K4-C12,p13,C12,64386.19922,99479.30469,42417,53979.38281,86451.44531,40920,3791.513518,87.66063921,686.3721453,6067.447776,399.9704845,619.8870465,all_epith
exp7,N248,N233,N248T0295_p13-Day4d5-allepithP15-cell,T0295_p13-Day4d5-allepithP15-cell,p13-Day4d5-allepithP15-cell-K4-D01,D01,p13-Day4d5-allepithP15-cell-K4-D01,p13,D01,125743.7656,117819.1641,69944,60635.54297,101629.3906,39101,18763.64539,194.9259324,776.0420579,18357.67984,-23.53842526,2010.51091,all_epith
exp7,N248,N233,N248T0296_p13-Day4d5-allepithP15-cell,T0296_p13-Day4d5-allepithP15-cell,p13-Day4d5-allepithP15-cell-K4-D02,D02,p13-Day4d5-allepithP15-cell-K4-D02,p13,D02,136578.6094,100735.0781,88855,51010.96094,96821.53906,34528,10101.48106,131.6758341,285.0646228,5110.734149,1134.426225,760.5685762,all_epith
